,bodyId,instance,type,pre,post,downstream,upstream,mito,size,status,cropped,statusLabel,cellBodyFiber,somaRadius,somaLocation,roiInfo,notes,inputRois,outputRois
10,1190344036,aMe10(lVLPT9)_R,aMe10,96,485,676,485,207,576175365,Traced,False,Roughly traced,,340.0,"[1562, 28604, 29296]","{'SNP(L)': {'pre': 6, 'post': 4, 'downstream': 60, 'upstream': 4, 'mito': 3, 'dark': 3}, 'SMP(L)': {'pre': 6, 'post': 4, 'downstream': 60, 'upstream': 4, 'mito': 3, 'dark': 3}, 'SNP(R)': {'pre': 6, 'post': 4, 'downstream': 57, 'upstream': 4, 'mito': 4, 'dark': 4}, 'SMP(R)': {'pre': 6, 'post': 4, 'downstream': 57, 'upstream': 4, 'mito': 4, 'dark': 4}, 'INP': {'post': 3, 'upstream': 3, 'mito': 3, 'dark': 3}, 'SCL(R)': {'post': 3, 'upstream': 3, 'mito': 2, 'dark': 2}, 'VLNP(R)': {'pre': 60, 'post': 262, 'downstream': 411, 'upstream': 262, 'mito': 71, 'dark': 70, 'medium': 1}, 'PLP(R)': {'pre': 60, 'post': 259, 'downstream': 411, 'upstream': 259, 'mito': 70, 'dark': 69, 'medium': 1}, 'OL(R)': {'pre': 18, 'post': 183, 'downstream': 118, 'upstream': 183, 'mito': 55, 'dark': 53, 'medium': 2}, 'ME(R)': {'pre': 6, 'post': 15, 'downstream': 32, 'upstream': 15, 'mito': 16, 'dark': 14, 'medium': 2}, 'POC': {'pre': 2, 'post': 6, 'downstream': 9, 'upstream': 6, 'mito': 6, 'dark': 6}, 'AME(R)': {'pre': 12, 'post': 168, 'downstream': 86, 'upstream': 168, 'mito': 39, 'dark': 39}, 'PVLP(R)': {'post': 3, 'upstream': 3, 'mito': 1, 'dark': 1}}",,"['AME(R)', 'INP', 'ME(R)', 'OL(R)', 'PLP(R)', 'POC', 'PVLP(R)', 'SCL(R)', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)', 'VLNP(R)']","['AME(R)', 'ME(R)', 'OL(R)', 'PLP(R)', 'POC', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)', 'VLNP(R)']"
11,1190926889,(PVF4)_R,,193,532,1048,532,145,565757775,Traced,False,Roughly traced,,386.0,"[10152, 12135, 32096]","{'OL(R)': {'pre': 187, 'post': 529, 'downstream': 1034, 'upstream': 529, 'mito': 118, 'dark': 84, 'light': 2, 'medium': 32}, 'LO(R)': {'pre': 185, 'post': 527, 'downstream': 1026, 'upstream': 527, 'mito': 116, 'dark': 82, 'light': 2, 'medium': 32}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 8, 'upstream': 2, 'mito': 2, 'dark': 2}, 'POC': {'pre': 2, 'downstream': 4}}",,"['LO(R)', 'ME(R)', 'OL(R)']","['LO(R)', 'ME(R)', 'OL(R)', 'POC']"
12,1252409535,aMe10(lVLPT9)_R,aMe10,77,377,572,377,165,451950911,Traced,False,Roughly traced,,345.0,"[1930, 28485, 28504]","{'SNP(L)': {'pre': 6, 'post': 6, 'downstream': 60, 'upstream': 6, 'mito': 3, 'dark': 3}, 'SMP(L)': {'pre': 6, 'post': 6, 'downstream': 60, 'upstream': 6, 'mito': 3, 'dark': 3}, 'SNP(R)': {'pre': 8, 'post': 3, 'downstream': 61, 'upstream': 3, 'mito': 2, 'dark': 2}, 'SMP(R)': {'pre': 8, 'post': 3, 'downstream': 61, 'upstream': 3, 'mito': 2, 'dark': 2}, 'INP': {'pre': 1, 'post': 1, 'downstream': 2, 'upstream': 1, 'mito': 2, 'dark': 2}, 'SCL(R)': {'pre': 1, 'post': 1, 'downstream': 2, 'upstream': 1, 'mito': 1, 'dark': 1}, 'VLNP(R)': {'pre': 53, 'post': 232, 'downstream': 402, 'upstream': 232, 'mito': 62, 'dark': 60, 'medium': 2}, 'PLP(R)': {'pre': 53, 'post': 232, 'downstream': 402, 'upstream': 232, 'mito': 62, 'dark': 60, 'medium': 2}, 'OL(R)': {'pre': 8, 'post': 113, 'downstream': 41, 'upstream': 113, 'mito': 30, 'dark': 29, 'medium': 1}, 'ME(R)': {'pre': 8, 'post': 17, 'downstream': 41, 'upstream': 17, 'mito': 7, 'dark': 6, 'medium': 1}, 'POC': {'post': 6, 'upstream': 6, 'mito': 5, 'dark': 5}, 'AME(R)': {'post': 96, 'upstream': 96, 'mito': 23, 'dark': 23}}",,"['AME(R)', 'INP', 'ME(R)', 'OL(R)', 'PLP(R)', 'POC', 'SCL(R)', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)', 'VLNP(R)']","['INP', 'ME(R)', 'OL(R)', 'PLP(R)', 'SCL(R)', 'SMP(L)', 'SMP(R)', 'SNP(L)', 'SNP(R)', 'VLNP(R)']"
13,1283406432,aMe2,aMe2,111,248,702,248,109,354452827,Traced,False,Roughly traced,,351.5,"[4551, 26198, 31784]","{'VLNP(R)': {'post': 141, 'upstream': 141, 'mito': 47, 'dark': 21, 'light': 2, 'medium': 24}, 'PLP(R)': {'post': 141, 'upstream': 141, 'mito': 45, 'dark': 19, 'light': 2, 'medium': 24}, 'OL(R)': {'pre': 111, 'post': 105, 'downstream': 702, 'upstream': 105, 'mito': 39, 'dark': 23, 'medium': 16}, 'LO(R)': {'pre': 1, 'post': 6, 'downstream': 5, 'upstream': 6, 'mito': 4, 'medium': 4}, 'AME(R)': {'pre': 93, 'post': 97, 'downstream': 585, 'upstream': 97, 'mito': 31, 'dark': 21, 'medium': 10}, 'ME(R)': {'pre': 17, 'post': 2, 'downstream': 112, 'upstream': 2, 'mito': 4, 'dark': 2, 'medium': 2}}",,"['AME(R)', 'LO(R)', 'ME(R)', 'OL(R)', 'PLP(R)', 'VLNP(R)']","['AME(R)', 'LO(R)', 'ME(R)', 'OL(R)']"
14,1284027922,(PVF4)_R,,128,370,589,370,115,498944391,Traced,False,Roughly traced,,390.5,"[10727, 10622, 32688]","{'OL(R)': {'pre': 128, 'post': 354, 'downstream': 589, 'upstream': 354, 'mito': 91, 'dark': 28, 'medium': 63}, 'LO(R)': {'pre': 127, 'post': 353, 'downstream': 585, 'upstream': 353, 'mito': 89, 'dark': 26, 'medium': 63}, 'ME(R)': {'pre': 1, 'post': 1, 'downstream': 4, 'upstream': 1, 'mito': 2, 'dark': 2}}",,"['LO(R)', 'ME(R)', 'OL(R)']","['LO(R)', 'ME(R)', 'OL(R)']"
15,1287096894,,,1,10,9,10,2,4921524,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 1, 'post': 5, 'downstream': 9, 'upstream': 5, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 1, 'post': 5, 'downstream': 9, 'upstream': 5, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
16,1287097265,,,11,5,56,5,4,22569356,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 2, 'downstream': 20, 'upstream': 2}, 'ME(R)': {'pre': 3, 'post': 2, 'downstream': 20, 'upstream': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
17,1287097517,,,3,19,11,19,2,17110028,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 18, 'downstream': 11, 'upstream': 18}, 'ME(R)': {'pre': 3, 'post': 18, 'downstream': 11, 'upstream': 18}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
18,1287101295,,,2,4,11,4,1,3192438,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 4, 'downstream': 11, 'upstream': 4, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 4, 'downstream': 11, 'upstream': 4, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
19,1287437846,,,7,36,34,36,0,58178539,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 3, 'post': 22, 'downstream': 21, 'upstream': 22}, 'ME(R)': {'pre': 3, 'post': 22, 'downstream': 21, 'upstream': 22}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
20,1287441936,,,15,62,54,62,10,47601945,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 15, 'post': 57, 'downstream': 54, 'upstream': 57, 'mito': 10, 'dark': 7, 'medium': 3}, 'ME(R)': {'pre': 15, 'post': 57, 'downstream': 54, 'upstream': 57, 'mito': 10, 'dark': 7, 'medium': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
21,1287784113,,,7,11,33,11,4,13328172,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 8, 'downstream': 33, 'upstream': 8, 'mito': 2, 'medium': 2}, 'ME(R)': {'pre': 7, 'post': 8, 'downstream': 33, 'upstream': 8, 'mito': 2, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
22,1288301181,PS128_R,PS128,118,1385,562,1385,543,3109330956,Traced,False,Roughly traced,PDM17,461.5,"[26689, 12397, 19456]","{'INP': {'post': 143, 'upstream': 143, 'mito': 60, 'dark': 60}, 'ICL(R)': {'post': 38, 'upstream': 38, 'mito': 13, 'dark': 13}, 'ICL(L)': {'post': 16, 'upstream': 16, 'mito': 13, 'dark': 13}, 'IB': {'post': 89, 'upstream': 89, 'mito': 34, 'dark': 34}, 'VMNP': {'pre': 8, 'post': 1097, 'downstream': 22, 'upstream': 1097, 'mito': 214, 'dark': 214}, 'SPS(R)': {'pre': 8, 'post': 548, 'downstream': 22, 'upstream': 548, 'mito': 110, 'dark': 110}, 'VLNP(R)': {'post': 49, 'upstream': 49, 'mito': 9, 'dark': 9}, 'PLP(R)': {'post': 49, 'upstream': 49, 'mito': 9, 'dark': 9}, 'SPS(L)': {'post': 374, 'upstream': 374, 'mito': 60, 'dark': 60}, 'GOR(L)': {'post': 24, 'upstream': 24, 'mito': 9, 'dark': 9}, 'GOR(R)': {'post': 64, 'upstream': 64, 'mito': 16, 'dark': 16}, 'VES(R)': {'post': 33, 'upstream': 33, 'mito': 8, 'dark': 8}, 'EPA(R)': {'post': 8, 'upstream': 8, 'mito': 2, 'dark': 2}, 'VES(L)': {'post': 38, 'upstream': 38, 'mito': 8, 'dark': 8}, 'POC': {'pre': 31, 'post': 32, 'downstream': 68, 'upstream': 32, 'mito': 54, 'dark': 54}, 'OL(R)': {'pre': 57, 'post': 6, 'downstream': 419, 'upstream': 6, 'mito': 27, 'dark': 23, 'medium': 4}, 'ME(R)': {'pre': 57, 'post': 6, 'downstream': 419, 'upstream': 6, 'mito': 27, 'dark': 23, 'medium': 4}, 'IPS(R)': {'post': 8, 'upstream': 8, 'mito': 1, 'dark': 1}, 'PENP': {'post': 26, 'upstream': 26, 'mito': 10, 'dark': 10}, 'CAN(R)': {'post': 26, 'upstream': 26, 'mito': 10, 'dark': 10}}",,"['CAN(R)', 'EPA(R)', 'GOR(L)', 'GOR(R)', 'IB', 'ICL(L)', 'ICL(R)', 'INP', 'IPS(R)', 'ME(R)', 'OL(R)', 'PENP', 'PLP(R)', 'POC', 'SPS(L)', 'SPS(R)', 'VES(L)', 'VES(R)', 'VLNP(R)', 'VMNP']","['ME(R)', 'OL(R)', 'POC', 'SPS(R)', 'VMNP']"
23,1288801789,,,46,30,276,30,9,53678814,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 45, 'post': 30, 'downstream': 273, 'upstream': 30, 'mito': 5, 'dark': 1, 'medium': 4}, 'ME(R)': {'pre': 45, 'post': 30, 'downstream': 273, 'upstream': 30, 'mito': 5, 'dark': 1, 'medium': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
24,1318473405,,,3,20,10,20,5,24823948,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 20, 'downstream': 8, 'upstream': 20, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 20, 'downstream': 8, 'upstream': 20, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
25,1318473697,,,2,3,12,3,0,1631883,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 12, 'upstream': 3}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 12, 'upstream': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
26,1318813837,,,3,6,17,6,2,4296458,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 10, 'upstream': 3, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 10, 'upstream': 3, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
27,1318814835,,,2,2,11,2,1,524377,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 2, 'downstream': 11, 'upstream': 2, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 2, 'downstream': 11, 'upstream': 2, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
28,1318818701,,,7,16,33,16,5,17012057,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 7, 'post': 12, 'downstream': 33, 'upstream': 12, 'mito': 4, 'dark': 3, 'medium': 1}, 'ME(R)': {'pre': 7, 'post': 12, 'downstream': 33, 'upstream': 12, 'mito': 4, 'dark': 3, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
29,1319155670,,,3,8,13,8,4,8453764,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 8, 'downstream': 7, 'upstream': 8, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 2, 'post': 8, 'downstream': 7, 'upstream': 8, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
30,1319495882,,,9,12,57,12,5,14184523,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 9, 'post': 8, 'downstream': 57, 'upstream': 8}, 'ME(R)': {'pre': 9, 'post': 8, 'downstream': 57, 'upstream': 8}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
31,1319496570,,,11,13,45,13,1,19852119,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 10, 'post': 11, 'downstream': 43, 'upstream': 11, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 10, 'post': 11, 'downstream': 43, 'upstream': 11, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
32,1319837286,,,20,43,124,43,19,73840890,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 19, 'post': 40, 'downstream': 121, 'upstream': 40, 'mito': 14, 'dark': 10, 'medium': 4}, 'ME(R)': {'pre': 19, 'post': 40, 'downstream': 121, 'upstream': 40, 'mito': 14, 'dark': 10, 'medium': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
33,1345164753,aMe5,aMe5,101,146,626,146,91,289508674,Traced,False,Roughly traced,,301.5,"[2232, 27014, 30024]","{'VLNP(R)': {'pre': 21, 'post': 23, 'downstream': 124, 'upstream': 23, 'mito': 9, 'dark': 9}, 'PLP(R)': {'pre': 21, 'post': 23, 'downstream': 124, 'upstream': 23, 'mito': 9, 'dark': 9}, 'INP': {'pre': 25, 'post': 15, 'downstream': 152, 'upstream': 15, 'mito': 7, 'dark': 7}, 'ICL(R)': {'pre': 20, 'post': 11, 'downstream': 114, 'upstream': 11, 'mito': 6, 'dark': 6}, 'VMNP': {'pre': 36, 'post': 31, 'downstream': 242, 'upstream': 31, 'mito': 14, 'dark': 14}, 'GOR(R)': {'pre': 21, 'post': 23, 'downstream': 157, 'upstream': 23, 'mito': 7, 'dark': 7}, 'SPS(R)': {'pre': 15, 'post': 8, 'downstream': 85, 'upstream': 8, 'mito': 7, 'dark': 7}, 'IB': {'pre': 5, 'post': 4, 'downstream': 38, 'upstream': 4, 'mito': 1, 'dark': 1}, 'OL(R)': {'pre': 19, 'post': 71, 'downstream': 108, 'upstream': 71, 'mito': 30, 'dark': 29, 'medium': 1}, 'ME(R)': {'pre': 11, 'post': 40, 'downstream': 49, 'upstream': 40, 'mito': 20, 'dark': 19, 'medium': 1}, 'POC': {'post': 6, 'upstream': 6, 'mito': 8, 'dark': 8}, 'AME(R)': {'pre': 8, 'post': 31, 'downstream': 59, 'upstream': 31, 'mito': 10, 'dark': 10}}",,"['AME(R)', 'GOR(R)', 'IB', 'ICL(R)', 'INP', 'ME(R)', 'OL(R)', 'PLP(R)', 'POC', 'SPS(R)', 'VLNP(R)', 'VMNP']","['AME(R)', 'GOR(R)', 'IB', 'ICL(R)', 'INP', 'ME(R)', 'OL(R)', 'PLP(R)', 'SPS(R)', 'VLNP(R)', 'VMNP']"
34,1346814892,,,108,867,368,867,258,728018259,Traced,True,Leaves,,,,"{'SNP(R)': {'pre': 1, 'post': 4, 'downstream': 2, 'upstream': 4, 'mito': 2, 'dark': 2}, 'SLP(R)': {'pre': 1, 'post': 4, 'downstream': 2, 'upstream': 4, 'mito': 2, 'dark': 2}, 'VLNP(R)': {'pre': 49, 'post': 490, 'downstream': 161, 'upstream': 490, 'mito': 95, 'dark': 84, 'medium': 11}, 'PLP(R)': {'pre': 47, 'post': 478, 'downstream': 156, 'upstream': 478, 'mito': 94, 'dark': 84, 'medium': 10}, 'OL(R)': {'pre': 45, 'post': 346, 'downstream': 170, 'upstream': 346, 'mito': 98, 'dark': 80, 'light': 1, 'medium': 17}, 'LO(R)': {'pre': 21, 'post': 143, 'downstream': 62, 'upstream': 143, 'mito': 50, 'dark': 41, 'medium': 9}, 'ME(R)': {'pre': 7, 'post': 6, 'downstream': 37, 'upstream': 6, 'mito': 4, 'dark': 3, 'medium': 1}, 'POC': {'post': 2, 'upstream': 2, 'mito': 4, 'dark': 3, 'medium': 1}, 'AME(R)': {'pre': 17, 'post': 197, 'downstream': 71, 'upstream': 197, 'mito': 44, 'dark': 36, 'light': 1, 'medium': 7}, 'PVLP(R)': {'pre': 2, 'post': 12, 'downstream': 5, 'upstream': 12, 'mito': 1, 'medium': 1}}",,"['AME(R)', 'LO(R)', 'ME(R)', 'OL(R)', 'PLP(R)', 'POC', 'PVLP(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)']","['AME(R)', 'LO(R)', 'ME(R)', 'OL(R)', 'PLP(R)', 'PVLP(R)', 'SLP(R)', 'SNP(R)', 'VLNP(R)']"
35,1349166532,,,6,8,21,8,4,15902923,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 6, 'downstream': 7, 'upstream': 6, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 3, 'post': 6, 'downstream': 7, 'upstream': 6, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
36,1349508405,,,4,7,19,7,1,2508829,Orphan,,Orphan,,,,"{'OL(R)': {'pre': 4, 'post': 7, 'downstream': 19, 'upstream': 7, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 4, 'post': 7, 'downstream': 19, 'upstream': 7, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
37,1349848785,,,19,21,122,21,2,16315055,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 17, 'post': 21, 'downstream': 110, 'upstream': 21, 'mito': 2, 'dark': 1, 'medium': 1}, 'ME(R)': {'pre': 17, 'post': 21, 'downstream': 110, 'upstream': 21, 'mito': 2, 'dark': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
38,1349849083,,,2,1,11,1,1,2125354,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 1, 'post': 1, 'downstream': 7, 'upstream': 1}, 'ME(R)': {'pre': 1, 'post': 1, 'downstream': 7, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
39,1349849529,,,2,1,19,1,0,275764,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 1, 'downstream': 19, 'upstream': 1}, 'ME(R)': {'pre': 2, 'post': 1, 'downstream': 19, 'upstream': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
40,1350190359,,,3,2,21,2,0,1438896,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 2, 'downstream': 21, 'upstream': 2}, 'ME(R)': {'pre': 3, 'post': 2, 'downstream': 21, 'upstream': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
41,1350190501,,,2,3,6,3,1,2491288,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 6, 'upstream': 3, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 6, 'upstream': 3, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
42,1350190668,,,2,6,16,6,0,2108507,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 6, 'downstream': 16, 'upstream': 6}, 'ME(R)': {'pre': 2, 'post': 6, 'downstream': 16, 'upstream': 6}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
43,1350190737,,,2,4,12,4,0,1710570,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 4, 'downstream': 12, 'upstream': 4}, 'ME(R)': {'pre': 2, 'post': 4, 'downstream': 12, 'upstream': 4}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
44,1350530732,,,3,15,25,15,4,23076548,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 13, 'downstream': 25, 'upstream': 13, 'mito': 2, 'dark': 2}, 'ME(R)': {'pre': 3, 'post': 13, 'downstream': 25, 'upstream': 13, 'mito': 2, 'dark': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
45,1350530878,,,2,3,11,3,1,3823065,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 2, 'post': 3, 'downstream': 11, 'upstream': 3, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 2, 'post': 3, 'downstream': 11, 'upstream': 3, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
46,1350531539,,,6,14,36,14,0,6960947,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 14, 'downstream': 36, 'upstream': 14}, 'ME(R)': {'pre': 6, 'post': 14, 'downstream': 36, 'upstream': 14}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
47,1350531617,,,4,9,22,9,2,4965786,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 4, 'post': 9, 'downstream': 22, 'upstream': 9, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 4, 'post': 9, 'downstream': 22, 'upstream': 9, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
48,1350535841,,,23,17,133,17,1,15197175,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 22, 'post': 16, 'downstream': 132, 'upstream': 16}, 'ME(R)': {'pre': 22, 'post': 16, 'downstream': 132, 'upstream': 16}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
49,1350871692,,,3,19,13,19,4,17060337,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 3, 'post': 16, 'downstream': 13, 'upstream': 16, 'mito': 3, 'dark': 3}, 'ME(R)': {'pre': 3, 'post': 16, 'downstream': 13, 'upstream': 16, 'mito': 3, 'dark': 3}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
50,1350872379,,,7,13,34,13,2,8772913,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 6, 'post': 12, 'downstream': 31, 'upstream': 12, 'mito': 2, 'medium': 2}, 'ME(R)': {'pre': 6, 'post': 12, 'downstream': 31, 'upstream': 12, 'mito': 2, 'medium': 2}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
51,1350872614,,,3,16,20,16,2,8461232,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 2, 'post': 16, 'downstream': 14, 'upstream': 16, 'mito': 1, 'dark': 1}, 'ME(R)': {'pre': 2, 'post': 16, 'downstream': 14, 'upstream': 16, 'mito': 1, 'dark': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
52,1350872645,,,6,7,34,7,2,4896143,Traced,True,Leaves,,,,"{'OL(R)': {'pre': 5, 'post': 7, 'downstream': 27, 'upstream': 7, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 5, 'post': 7, 'downstream': 27, 'upstream': 7, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
53,1350872698,,,3,3,19,3,1,3499608,Assign,,0.5assign,,,,"{'OL(R)': {'pre': 3, 'post': 3, 'downstream': 19, 'upstream': 3, 'mito': 1, 'medium': 1}, 'ME(R)': {'pre': 3, 'post': 3, 'downstream': 19, 'upstream': 3, 'mito': 1, 'medium': 1}}",,"['ME(R)', 'OL(R)']","['ME(R)', 'OL(R)']"
54,1374076117,,,29,77,111,77,65,469195456,Traced,True,Leaves,,411.0,"[11366, 15148, 32384]","{'OL(R)': {'pre': 28, 'post': 66, 'downstream': 107, 'upstream': 66, 'mito': 35, 'dark': 25, 'light': 1, 'medium': 9}, 'LO(R)': {'pre': 22, 'post': 54, 'downstream': 74, 'upstream': 54, 'mito': 31, 'dark': 22, 'light': 1, 'medium': 8}, 'ME(R)': {'pre': 6, 'post': 12, 'downstream': 33, 'upstream': 12, 'mito': 4, 'dark': 3, 'medium': 1}}",,"['LO(R)', 'ME(R)', 'OL(R)']","['LO(R)', 'ME(R)', 'OL(R)']"
