,bodyId_1,bodyId_2,minimum_distance_threshold
17909,2159826494,5813002196,0.48
17910,2159826494,5813004504,2.0
17911,2159826494,5813004522,2.0
17912,2159826494,5813040553,3.0
17913,2159826718,2160167012,10.0
17914,2159826718,2160167670,5.0
17915,2159826718,2160172222,10.0
17916,2159826718,2160179838,3.0
17917,2159826718,2190178609,10.0
17918,2159826718,2190187759,3.0
17919,2159826718,2190520556,4.0
17920,2159826718,2190860774,5.0
17921,2159826718,2221213888,15.0
17922,2159826718,2221554532,20.0
17923,2159826718,2221895634,4.0
17924,2159826718,2221900891,10.0
17925,2159826718,2253277441,20.0
17926,2159826718,2253616876,2.0
17927,2159826718,2314322240,15.0
17928,2159826718,5812997929,10.0
17929,2159826718,5812997931,4.0
17930,2159826718,5813006572,0.15
17931,2159829933,2159835186,0.63
17932,2159829933,2159839938,10.0
17933,2159829933,2160172222,3.0
17934,2159829933,2162217793,2.0
17935,2159829933,2162563556,2.0
17936,2159829933,2162567510,10.0
17937,2159829933,2191214457,4.0
17938,2159829933,2191224005,2.0
17939,2159829933,2191551682,10.0
17940,2159829933,2192575136,4.0
17941,2159829933,2221568287,3.0
17942,2159829933,2221900891,4.0
17943,2159829933,2222244991,3.0
17944,2159829933,2222590985,10.0
17945,2159829933,2252594323,3.0
17946,2159829933,2252607406,3.0
17947,2159829933,2252940345,2.0
17948,2159829933,2253277441,2.0
17949,2159829933,2253626773,5.0
17950,2159829933,2255663388,3.0
17951,2159829933,2283633065,3.0
17952,2159829933,2283982932,2.0
17953,2159829933,2284324396,2.0
17954,2159829933,2315005367,4.0
17955,2159829933,2315018099,4.0
17956,2159829933,2315354939,20.0
17957,2159829933,2345712027,15.0
17958,2159829933,2346044507,4.0
17959,2159829933,5813002145,3.0
17960,2159829933,5813005036,4.0
17961,2159829933,5813005977,4.0
17962,2159829933,5813034703,4.0
17963,2159829933,5813034712,4.0
17964,2159829933,5813056770,2.0
17965,2159829933,5813068333,15.0
17966,2159831034,2159835198,5.0
17967,2159831034,2160517629,4.0
17968,2159831034,2190861252,5.0
17969,2159831034,2252594323,3.0
17970,2159831034,5813000631,2.0
17971,2159831034,5813001723,15.0
17972,2159835186,2159835329,2.0
17973,2159835186,2159839938,15.0
17974,2159835186,2162217793,2.0
17975,2159835186,2162559162,5.0
17976,2159835186,2191215523,25.0
17977,2159835186,2193598203,10.0
17978,2159835186,2222591608,5.0
17979,2159835186,2253277441,10.0
17980,2159835186,2287376455,5.0
17981,2159835186,2315017501,10.0
17982,2159835186,2346057316,5.0
17983,2159835186,2346057327,10.0
17984,2159835186,2377091502,10.0
17985,2159835186,2377091559,10.0
17986,2159835186,5813004561,10.0
17987,2159835186,5813005459,10.0
17988,2159835186,5813034653,3.0
17989,2159835186,5813040553,3.0
17990,2159835198,2160517629,3.0
17991,2159835198,2161198979,4.0
17992,2159835198,2190869841,4.0
17993,2159835198,2191207193,2.0
17994,2159835198,2191210829,3.0
17995,2159835198,2221899969,4.0
17996,2159835198,2221900560,5.0
17997,2159835198,2222244991,10.0
17998,2159835198,2252594323,2.0
17999,2159835198,2253284339,3.0
18000,2159835198,5813004522,3.0
18001,2159835329,2159839938,0.58
18002,2159835329,2160172093,3.0
18003,2159835329,2160172222,3.0
18004,2159835329,2190519550,10.0
18005,2159835329,2221899969,10.0
18006,2159835329,2221900560,10.0
18007,2159835329,2223942393,5.0
18008,2159835329,2252594323,3.0
18009,2159835329,2253277441,3.0
18010,2159835329,5812997934,2.0
18011,2159835329,5813004522,4.0
18012,2159835329,5813005036,4.0
18013,2159839646,2252951991,2.0
18014,2159839646,5812999609,2.0
18015,2159839938,2160167670,10.0
18016,2159839938,2160172222,2.0
18017,2159839938,2162217793,5.0
18018,2159839938,2162222549,15.0
18019,2159839938,2163236579,40.0
18020,2159839938,2190179302,15.0
18021,2159839938,2190519550,2.0
18022,2159839938,2190520007,10.0
18023,2159839938,2190520426,3.0
18024,2159839938,2190520605,3.0
18025,2159839938,2190861252,4.0
18026,2159839938,2190861306,5.0
18027,2159839938,2190869841,2.0
18028,2159839938,2191201825,3.0
18029,2159839938,2191202391,10.0
18030,2159839938,2191202659,2.0
18031,2159839938,2191210829,5.0
18032,2159839938,2191214457,5.0
18033,2159839938,2191551682,0.84
18034,2159839938,2191888189,3.0
18035,2159839938,2192229547,10.0
18036,2159839938,2221558795,2.0
18037,2159839938,2221899969,5.0
18038,2159839938,2221900891,0.42
18039,2159839938,2221900961,3.0
18040,2159839938,2222241013,3.0
18041,2159839938,2222244991,5.0
18042,2159839938,2222591608,3.0
18043,2159839938,2222927725,3.0
18044,2159839938,2252590196,3.0
18045,2159839938,2252594323,2.0
18046,2159839938,2252940345,2.0
18047,2159839938,2254986714,2.0
18048,2159839938,2283633065,4.0
18049,2159839938,2283975464,3.0
18050,2159839938,2286694030,4.0
18051,2159839938,2314664570,10.0
18052,2159839938,2315005367,10.0
18053,2159839938,2315014601,20.0
18054,2159839938,2315355458,4.0
18055,2159839938,2315692476,10.0
18056,2159839938,2345703774,3.0
18057,2159839938,5812997931,4.0
18058,2159839938,5812999014,3.0
18059,2159839938,5812999609,3.0
18060,2159839938,5813005036,0.66
18061,2159839938,5813005443,3.0
18062,2159839938,5813005459,3.0
18063,2159839938,5813034653,4.0
18064,2159839938,5813040553,3.0
18065,2159839938,5901220378,2.0
18066,2160167012,2160508276,5.0
18067,2160167012,2190861252,30.0
18068,2160167012,2221900891,10.0
18069,2160167012,5812997929,10.0
18070,2160167544,2160517629,10.0
18071,2160167544,2190860774,10.0
18072,2160167544,2221558795,0.69
18073,2160167544,2253277441,3.0
18074,2160167544,5812997931,4.0
18075,2160167544,5813040553,10.0
18076,2160167593,2160175699,4.0
18077,2160167593,2190520605,2.0
18078,2160167593,2190537640,3.0
18079,2160167593,2190860774,10.0
18080,2160167593,2190861252,4.0
18081,2160167593,2190861306,5.0
18082,2160167593,2191202188,4.0
18083,2160167593,2221900891,3.0
18084,2160167670,2190860774,2.0
18085,2160167670,2221900891,4.0
18086,2160167670,2253277441,4.0
18087,2160167670,5813040553,3.0
18088,2160172093,2160172222,4.0
18089,2160172093,2160517629,2.0
18090,2160172093,2160849555,2.0
18091,2160172093,2190528509,10.0
18092,2160172093,2190860774,4.0
18093,2160172093,2191893077,4.0
18094,2160172093,2224624564,3.0
18095,2160172093,2252594323,10.0
18096,2160172093,2253617870,10.0
18097,2160172093,5812979970,10.0
18098,2160172093,5812997934,4.0
18099,2160172093,5813000110,4.0
18100,2160172093,5813000647,10.0
18101,2160172093,5813001233,25.0
18102,2160172093,5813002699,4.0
18103,2160172093,5813004504,2.0
18104,2160172093,5813004522,2.0
18105,2160172093,5813034712,4.0
18106,2160172222,2160516362,10.0
18107,2160172222,2160517629,2.0
18108,2160172222,2162213436,2.0
18109,2160172222,2162217793,25.0
18110,2160172222,2162553710,4.0
18111,2160172222,2162553996,4.0
18112,2160172222,2162554357,2.0
18113,2160172222,2190183337,3.0
18114,2160172222,2190528509,0.8
18115,2160172222,2190860581,3.0
18116,2160172222,2190860774,5.0
18117,2160172222,2190861306,30.0
18118,2160172222,2190869841,3.0
18119,2160172222,2191202659,3.0
18120,2160172222,2191207193,5.0
18121,2160172222,2191210829,2.0
18122,2160172222,2221558795,2.0
18123,2160172222,2221899969,3.0
18124,2160172222,2224623948,2.0
18125,2160172222,2252248682,3.0
18126,2160172222,2252594323,4.0
18127,2160172222,2252594687,5.0
18128,2160172222,2253277441,3.0
18129,2160172222,2253284339,5.0
18130,2160172222,2317737096,30.0
18131,2160172222,5812997931,1.0
18132,2160172222,5813002148,4.0
18133,2160172222,5813004514,2.0
18134,2160172222,5813004522,3.0
18135,2160172222,5813005036,10.0
18136,2160172222,5813034712,4.0
18137,2160172222,5813040553,5.0
18138,2160172222,5813056825,10.0
18139,2160175699,2160517629,0.85
18140,2160175699,2190860581,10.0
18141,2160175699,2190860774,3.0
18142,2160175699,2191202659,2.0
18143,2160175699,2191888189,10.0
18144,2160175699,2221899969,3.0
18145,2160175699,2253272392,5.0
18146,2160175699,2284306563,10.0
18147,2160175699,2284307250,3.0
18148,2160175699,2284647619,3.0
18149,2160175699,2315010347,25.0
18150,2160175699,2315341728,2.0
18151,2160175699,2315346564,3.0
18152,2160175699,2346723075,10.0
18153,2160175699,2376737622,2.0
18154,2160175699,2378106743,5.0
18155,2160175699,2408122753,15.0
18156,2160175699,5812997016,4.0
18157,2160175699,5813004504,4.0
18158,2160175699,5813004522,2.0
18159,2160175699,5813046248,20.0
18160,2160179762,2161198979,3.0
18161,2160179762,2191214457,2.0
18162,2160179762,2222590985,4.0
18163,2160179762,2284665000,5.0
18164,2160179762,5813000110,2.0
18165,2160179762,5813004099,10.0
18166,2160179762,5813004558,4.0
18167,2160179762,5901220378,3.0
18168,2160179838,2160180465,4.0
18169,2160179838,2161198979,0.89
18170,2160179838,2163589886,4.0
18171,2160179838,2190179302,5.0
18172,2160179838,2222931956,10.0
18173,2160179838,5813001699,4.0
18174,2160179838,5813002148,5.0
18175,2160179838,5813002699,4.0
18176,2160180465,2160185379,2.0
18177,2160180465,2163236579,10.0
18178,2160180465,2191210829,30.0
18179,2160180465,2191214457,10.0
18180,2160180465,2191223996,30.0
18181,2160180465,2221568287,0.49
18182,2160180465,2222590985,15.0
18183,2160180465,2284665000,10.0
18184,2160180465,5813004504,1.0
18185,2160180465,5901220378,5.0
18186,2160184201,2160185379,2.0
18187,2160184201,2162222549,10.0
18188,2160184201,2190528229,2.0
18189,2160184201,5813001735,15.0
18190,2160184502,2163245209,3.0
18191,2160184502,2222931956,2.0
18192,2160184502,2284665000,10.0
18193,2160184502,5813004503,4.0
18194,2160184589,2160185379,3.0
18195,2160184589,2161198979,0.99
18196,2160184589,2162563556,4.0
18197,2160184589,2163236579,2.0
18198,2160184589,2191210829,4.0
18199,2160184589,2252594323,3.0
18200,2160184589,2252944565,3.0
18201,2160184589,5813004099,3.0
18202,2160184589,5813004503,3.0
18203,2160184589,5813004504,2.0
18204,2160185183,2162226589,2.0
18205,2160185183,5813002152,10.0
18206,2160185183,5813004503,10.0
18207,2160185183,5813034635,2.0
18208,2160185379,2163236579,20.0
18209,2160185379,2191210829,5.0
18210,2160185379,2191224005,15.0
18211,2160185379,2195294356,4.0
18212,2160185379,2221580684,10.0
18213,2160185379,2224637052,10.0
18214,2160185379,2253294110,10.0
18215,2160185379,5812999609,10.0
18216,2160192925,2190887335,2.0
18217,2160192925,2191227843,0.71
18218,2160192925,2221922300,0.77
18219,2160507843,2191201825,4.0
18220,2160507843,2253277441,4.0
18221,2160507843,2283624745,10.0
18222,2160507843,5812997929,3.0
18223,2160507843,5813001723,4.0
18224,2160508276,2190520393,5.0
18225,2160508276,2190861251,4.0
18226,2160508276,2221558795,10.0
18227,2160508276,2221896528,15.0
18228,2160508276,2221900961,10.0
18229,2160508276,2222244991,40.0
18230,2160508276,2222577714,5.0
18231,2160508276,2222919527,3.0
18232,2160508276,2223260079,5.0
18233,2160508276,2252594323,4.0
18234,2160508276,2253277441,5.0
18235,2160508276,2283624745,10.0
18236,2160516362,2160516608,5.0
18237,2160516362,2160849555,2.0
18238,2160516362,2160857844,2.0
18239,2160516362,2191551682,2.0
18240,2160516362,2191888189,3.0
18241,2160516362,2191888259,3.0
18242,2160516362,2194271966,3.0
18243,2160516362,2222923564,0.5
18244,2160516362,2222927725,2.0
18245,2160516362,2222932624,3.0
18246,2160516362,2224641061,3.0
18247,2160516362,2253625938,4.0
18248,2160516362,2253957982,4.0
18249,2160516362,2253962454,2.0
18250,2160516362,2284652287,2.0
18251,2160516362,2284669875,10.0
18252,2160516362,2285002235,4.0
18253,2160516362,2287376067,0.47
18254,2160516362,2314663755,10.0
18255,2160516362,2315700756,10.0
18256,2160516362,2316023278,3.0
18257,2160516362,2316714355,2.0
18258,2160516362,2317396430,10.0
18259,2160516362,2347067759,3.0
18260,2160516362,2378106651,10.0
18261,2160516362,2378111105,5.0
18262,2160516362,2408800767,3.0
18263,2160516362,2409136653,4.0
18264,2160516362,2440176106,10.0
18265,2160516362,5812999014,15.0
18266,2160516362,5813004512,2.0
18267,2160516362,5813005416,2.0
18268,2160516362,5813006288,2.0
18269,2160516362,5901216066,3.0
18270,2160516417,2162900210,4.0
18271,2160516417,2252948589,15.0
18272,2160516417,2316023554,10.0
18273,2160516417,2316714355,20.0
18274,2160516417,2347412267,2.0
18275,2160516417,2347412463,3.0
18276,2160516417,2378107422,3.0
18277,2160516417,2379798495,25.0
18278,2160516417,5813001726,10.0
18279,2160516417,5813006288,4.0
18280,2160516608,2191551735,4.0
18281,2160516608,2191888259,3.0
18282,2160516608,2222927725,10.0
18283,2160517292,2221908923,10.0
18284,2160517292,2222590985,5.0
18285,2160517292,2252944289,10.0
18286,2160517292,5812993804,10.0
18287,2160517292,5812997929,15.0
18288,2160517292,5813004504,3.0
18289,2160517292,5813040553,15.0
18290,2160517292,5901196712,20.0
18291,2160517292,5901220378,2.0
18292,2160517629,2161198979,3.0
18293,2160517629,2162217793,10.0
18294,2160517629,2162222549,3.0
18295,2160517629,2162559162,5.0
18296,2160517629,2162563556,2.0
18297,2160517629,2163236579,2.0
18298,2160517629,2190869841,0.8
18299,2160517629,2191211149,2.0
18300,2160517629,2191215523,3.0
18301,2160517629,2221558795,3.0
18302,2160517629,2221568287,2.0
18303,2160517629,2221899969,10.0
18304,2160517629,2221908923,3.0
18305,2160517629,2222241013,4.0
18306,2160517629,2222590985,4.0
18307,2160517629,2252594323,3.0
18308,2160517629,2252607406,4.0
18309,2160517629,2252940345,5.0
18310,2160517629,2252944565,3.0
18311,2160517629,2253277441,2.0
18312,2160517629,2253284499,3.0
18313,2160517629,2253284645,3.0
18314,2160517629,2253634943,3.0
18315,2160517629,2283633065,4.0
18316,2160517629,2316024269,3.0
18317,2160517629,5812999609,10.0
18318,2160517629,5813000110,0.8
18319,2160517629,5813000631,3.0
18320,2160517629,5813002196,2.0
18321,2160517629,5813004504,3.0
18322,2160517629,5813004522,10.0
18323,2160517629,5813004558,3.0
18324,2160517629,5813004561,3.0
18325,2160517629,5813034712,4.0
18326,2160517629,5813040553,3.0
18327,2160517629,5813068333,2.0
18328,2160517629,5901220378,3.0
18329,2160520543,2192911714,15.0
18330,2160520543,5813004558,15.0
18331,2160848953,2160849167,15.0
18332,2160848953,2160849555,15.0
18333,2160848953,2222923564,3.0
18334,2160848953,2253613452,5.0
18335,2160848953,2253613533,15.0
18336,2160848953,2253953865,15.0
18337,2160848953,2253958796,10.0
18338,2160848953,2283629360,4.0
18339,2160848953,2315700536,10.0
18340,2160848953,2316709652,10.0
18341,2160848953,5812979970,5.0
18342,2160849167,2222923564,30.0
18343,2160849555,2190179115,4.0
18344,2160849555,2190520007,2.0
18345,2160849555,2190537640,2.0
18346,2160849555,2190861251,10.0
18347,2160849555,2190861252,4.0
18348,2160849555,2191207193,3.0
18349,2160849555,2191551682,3.0
18350,2160849555,2191888189,0.87
18351,2160849555,2221213888,2.0
18352,2160849555,2221555452,4.0
18353,2160849555,2221558795,3.0
18354,2160849555,2221900891,0.89
18355,2160849555,2222578294,20.0
18356,2160849555,2222578499,4.0
18357,2160849555,2222923564,10.0
18358,2160849555,2223260158,10.0
18359,2160849555,2224283603,5.0
18360,2160849555,2224624564,3.0
18361,2160849555,2253617870,4.0
18362,2160849555,2253958796,2.0
18363,2160849555,2283633065,10.0
18364,2160849555,5812979970,5.0
18365,2160849555,5812997934,5.0
18366,2160849555,5813001203,3.0
18367,2160849555,5813001723,10.0
18368,2160849555,5813006935,10.0
18369,2160857844,2191551682,3.0
18370,2160857844,2194271966,3.0
18371,2160857844,2222590985,10.0
18372,2160857844,2222927725,3.0
18373,2160857844,2222931956,3.0
18374,2160857844,2253953975,10.0
18375,2160857844,2253962454,2.0
18376,2160857844,2284652287,2.0
18377,2160857844,2315018099,15.0
18378,2160857844,2315700940,5.0
18379,2160857844,2316023554,5.0
18380,2160857844,2347412267,2.0
18381,2160857844,2347412463,10.0
18382,2160857844,2377752310,5.0
18383,2160857844,2378111463,10.0
18384,2160857844,5813001203,2.0
18385,2161198979,2162213436,5.0
18386,2161198979,2162563556,3.0
18387,2161198979,2191211149,5.0
18388,2161198979,2221568287,0.74
18389,2161198979,2252944289,3.0
18390,2161198979,2252948589,2.0
18391,2161198979,5813004504,2.0
18392,2161198979,5813004558,5.0
18393,2161198979,5813034703,10.0
18394,2161198979,5901198773,10.0
18395,2161531644,2161872965,3.0
18396,2161531644,2190179302,3.0
18397,2161531644,2192908079,3.0
18398,2161531644,2223942355,5.0
18399,2161540655,2254976750,10.0
18400,2161540655,2254990601,15.0
18401,2161540655,2285675014,5.0
18402,2161540655,2285675447,2.0
18403,2161540655,2316710321,5.0
18404,2161540655,2316718432,4.0
18405,2161540655,2347412463,2.0
18406,2161540655,5813000698,2.0
18407,2161540655,5813001233,3.0
18408,2161540655,5813004539,15.0
18409,2161540655,7112616299,10.0
18410,2161872269,2161872840,2.0
18411,2161872269,2161873291,25.0
18412,2161872269,2161876786,3.0
18413,2161872269,2161877337,10.0
18414,2161872269,2192907735,4.0
18415,2161872269,2192907879,4.0
18416,2161872269,2192911714,4.0
18417,2161872269,2223601725,15.0
18418,2161872269,2223605641,3.0
18419,2161872269,2223942343,5.0
18420,2161872269,2223942629,2.0
18421,2161872269,2224291302,4.0
18422,2161872269,2254976750,10.0
18423,2161872269,2285675447,10.0
18424,2161872269,2286016322,20.0
18425,2161872269,2317056394,10.0
18426,2161872269,5813004539,5.0
18427,2161872269,5813004545,10.0
18428,2161872269,5813027248,15.0
18429,2161872269,5813045602,10.0
18430,2161872269,5901225595,15.0
18431,2161872840,2161880394,2.0
18432,2161872840,2223609425,15.0
18433,2161872840,2223942343,5.0
18434,2161872840,2254636358,2.0
18435,2161872840,2254640449,10.0
18436,2161872840,2254977376,4.0
18437,2161872840,2286016726,10.0
18438,2161872840,2316718432,10.0
18439,2161872840,5813031974,10.0
18440,2161872965,2162213467,15.0
18441,2161872965,2192906821,3.0
18442,2161872965,2192907250,10.0
18443,2161872965,2192911714,2.0
18444,2161872965,2192915467,4.0
18445,2161872965,2192916671,0.59
18446,2161872965,2193598202,2.0
18447,2161872965,2193934449,2.0
18448,2161872965,2223601123,4.0
18449,2161872965,2223942015,4.0
18450,2161872965,2223942144,3.0
18451,2161872965,2223942592,3.0
18452,2161872965,2223942629,3.0
18453,2161872965,2223951149,2.0
18454,2161872965,2224287447,10.0
18455,2161872965,2224291302,2.0
18456,2161872965,2254644094,2.0
18457,2161872965,2254977646,2.0
18458,2161872965,2254982631,5.0
18459,2161872965,2255330513,3.0
18460,2161872965,2255331503,4.0
18461,2161872965,2256340656,25.0
18462,2161872965,2286011767,0.62
18463,2161872965,2286016721,5.0
18464,2161872965,2286020923,4.0
18465,2161872965,2316714862,10.0
18466,2161872965,2317046791,10.0
18467,2161872965,2317050981,10.0
18468,2161872965,2317051877,10.0
18469,2161872965,2348091137,2.0
18470,2161872965,2379126385,10.0
18471,2161872965,5813004594,2.0
18472,2161872965,5813019250,20.0
18473,2161872965,5813034384,2.0
18474,2161872965,5813054835,10.0
18475,2161873257,2161873291,15.0
18476,2161873257,2192907407,2.0
18477,2161873257,2223942144,20.0
18478,2161873291,2161880394,3.0
18479,2161873291,2191888259,2.0
18480,2161873291,2223942393,5.0
18481,2161873291,2223942413,4.0
18482,2161873291,2223942629,10.0
18483,2161873291,2317046791,3.0
18484,2161873291,5813069844,5.0
18485,2161873291,5901225595,10.0
18486,2161876786,2223942629,3.0
18487,2161876786,5813001724,3.0
18488,2161876786,5813004594,10.0
18489,2161877337,2161880394,4.0
18490,2161877337,2192911714,15.0
18491,2161877337,2223601328,20.0
18492,2161877337,2223942629,5.0
18493,2161877337,2254639905,5.0
18494,2161877337,2285671424,5.0
18495,2161877337,2316706361,4.0
18496,2161877337,2316714862,5.0
18497,2161877337,2317060558,3.0
18498,2161877337,5813031974,2.0
18499,2161877730,2162559162,15.0
18500,2161877730,2286016726,4.0
18501,2161877730,5813000706,5.0
18502,2161877730,5813056825,5.0
18503,2161880394,2162900210,10.0
18504,2161880394,2192565865,2.0
18505,2161880394,2192915467,2.0
18506,2161880394,2223605641,2.0
18507,2161880394,2223613739,2.0
18508,2161880394,2223942343,2.0
18509,2161880394,2224288058,3.0
18510,2161880394,2224291302,2.0
18511,2161880394,2254636358,3.0
18512,2161880394,2254636402,3.0
18513,2161880394,2254640449,2.0
18514,2161880394,2254644094,3.0
18515,2161880394,2254977417,10.0
18516,2161880394,2254982631,2.0
18517,2161880394,2254986241,4.0
18518,2161880394,2254990601,2.0
18519,2161880394,2256703197,2.0
18520,2161880394,2285670521,5.0
18521,2161880394,2285675447,4.0
18522,2161880394,2286016726,3.0
18523,2161880394,2316705418,3.0
18524,2161880394,2316706727,30.0
18525,2161880394,2316714216,10.0
18526,2161880394,2316714522,4.0
18527,2161880394,2316714862,2.0
18528,2161880394,2316718432,0.98
18529,2161880394,2317046791,2.0
18530,2161880394,2317056394,4.0
18531,2161880394,2317060144,4.0
18532,2161880394,2317060558,3.0
18533,2161880394,2317405331,4.0
18534,2161880394,2347745411,10.0
18535,2161880394,2347749958,4.0
18536,2161880394,2348095589,4.0
18537,2161880394,2348095614,4.0
18538,2161880394,2348099739,3.0
18539,2161880394,2378107422,15.0
18540,2161880394,2378780134,10.0
18541,2161880394,2379126336,3.0
18542,2161880394,2379129206,2.0
18543,2161880394,5813004539,3.0
18544,2161880394,5813004540,3.0
18545,2161880394,5813004594,2.0
18546,2161880394,5813031973,3.0
18547,2161880394,5813031974,2.0
18548,2161880394,5813034093,10.0
18549,2161880394,5813034384,0.77
18550,2161880394,5813034635,2.0
18551,2162213343,2162213467,5.0
18552,2162213343,2192911714,2.0
18553,2162213343,2223601123,4.0
18554,2162213343,5813006014,15.0
18555,2162213343,5813069844,5.0
18556,2162213343,5901198773,0.79
18557,2162213436,2162553710,10.0
18558,2162213436,2162553727,4.0
18559,2162213436,2162553996,2.0
18560,2162213436,2193593905,5.0
18561,2162213436,2193943442,20.0
18562,2162213436,2224623948,10.0
18563,2162213436,2317737096,25.0
18564,2162213436,5813000110,3.0
18565,2162213467,2192906821,15.0
18566,2162217793,2162222244,30.0
18567,2162217793,2162553710,2.0
18568,2162217793,2162554729,45.0
18569,2162217793,2190869841,10.0
18570,2162217793,2191202659,5.0
18571,2162217793,2191215523,10.0
18572,2162217793,2221568266,5.0
18573,2162217793,2252594323,4.0
18574,2162217793,2252940345,25.0
18575,2162217793,2252944565,25.0
18576,2162217793,2253284339,4.0
18577,2162217793,2283982932,2.0
18578,2162217793,2315017501,3.0
18579,2162217793,5813001699,3.0
18580,2162217793,5813002148,5.0
18581,2162217793,5813004594,10.0
18582,2162217793,5813034712,4.0
18583,2162222172,2162226299,2.0
18584,2162222172,2162553710,3.0
18585,2162222172,2162567510,3.0
18586,2162222172,2163245735,2.0
18587,2162222172,2191224005,0.81
18588,2162222172,2224973709,4.0
18589,2162222172,2225656068,2.0
18590,2162222172,5813004120,10.0
18591,2162222244,2162222445,2.0
18592,2162222244,2162222549,3.0
18593,2162222244,2162553710,2.0
18594,2162222244,2162553996,15.0
18595,2162222244,2162559162,2.0
18596,2162222244,2162563556,2.0
18597,2162222244,2163245735,3.0
18598,2162222244,2193593905,10.0
18599,2162222244,5813004099,4.0
18600,2162222244,5813004618,2.0
18601,2162222244,5813005490,2.0
18602,2162222445,2162222549,5.0
18603,2162222445,2162559162,2.0
18604,2162222445,2162563556,3.0
18605,2162222445,2162567510,45.0
18606,2162222445,2163242035,15.0
18607,2162222445,5813000706,5.0
18608,2162222549,2162559162,5.0
18609,2162222549,2162563556,3.0
18610,2162222549,2162895581,5.0
18611,2162222549,2162900216,10.0
18612,2162222549,2163236378,20.0
18613,2162222549,2163236579,5.0
18614,2162222549,2163577450,10.0
18615,2162222549,2163586138,4.0
18616,2162222549,2190532951,2.0
18617,2162222549,2194270896,5.0
18618,2162222549,2194271938,5.0
18619,2162222549,2221568095,3.0
18620,2162222549,2221568266,10.0
18621,2162222549,2221908923,5.0
18622,2162222549,2225646859,10.0
18623,2162222549,2252594323,3.0
18624,2162222549,2252944565,4.0
18625,2162222549,2253294110,5.0
18626,2162222549,2254986714,15.0
18627,2162222549,2256690857,10.0
18628,2162222549,2283633065,4.0
18629,2162222549,5813004099,5.0
18630,2162222549,5813004503,3.0
18631,2162222549,5813005459,10.0
18632,2162226299,2162567510,3.0
18633,2162226299,2163245735,3.0
18634,2162226299,2164259256,3.0
18635,2162226299,2191224005,3.0
18636,2162226299,2194616618,4.0
18637,2162226299,2194953051,10.0
18638,2162226299,2194953059,4.0
18639,2162226299,2194953145,10.0
18640,2162226589,2162904250,5.0
18641,2162226589,2191551735,10.0
18642,2162226589,2194270896,2.0
18643,2162226589,2194621366,3.0
18644,2162226589,2221218337,5.0
18645,2162226589,2222258422,40.0
18646,2162226589,5813001265,4.0
18647,2162226589,5813003274,5.0
18648,2162226589,5813004099,3.0
18649,2162226589,5813034635,3.0
18650,2162226589,5901202291,10.0
18651,2162553710,2162554211,10.0
18652,2162553710,2162554292,10.0
18653,2162553710,2163245735,3.0
18654,2162553710,2191224005,4.0
18655,2162553710,2193598203,5.0
18656,2162553710,2194953059,10.0
18657,2162553710,2222590985,4.0
18658,2162553710,2224637052,4.0
18659,2162553710,2256013570,10.0
18660,2162553710,2286361665,5.0
18661,2162553710,2286698191,3.0
18662,2162553710,2317060137,15.0
18663,2162553710,2317737096,10.0
18664,2162553710,5813004116,15.0
18665,2162553710,5813004561,3.0
18666,2162553710,5813005490,3.0
18667,2162553710,5813034653,4.0
18668,2162553710,5813040553,15.0
18669,2162553727,2162554292,40.0
18670,2162553727,2223951149,4.0
18671,2162553727,5813034653,4.0
18672,2162553727,5813040553,5.0
18673,2162553996,2162554292,10.0
18674,2162553996,2162554357,2.0
18675,2162553996,2162554729,2.0
18676,2162553996,2162895611,3.0
18677,2162553996,2224623948,3.0
18678,2162553996,5813056825,3.0
18679,2162554211,5813002148,10.0
18680,2162554211,5813034653,15.0
18681,2162554292,2162559162,5.0
18682,2162554292,2193589260,2.0
18683,2162554292,2193931061,15.0
18684,2162554292,2224624523,40.0
18685,2162554292,2224624564,10.0
18686,2162554292,5813040553,3.0
18687,2162554292,5901201303,5.0
18688,2162554357,2162895611,4.0
18689,2162554357,5813004594,10.0
18690,2162554729,2162895408,4.0
18691,2162554729,2162895611,4.0
18692,2162554729,2193589260,3.0
18693,2162554729,2193930511,0.74
18694,2162559162,2162563556,4.0
18695,2162559162,2162895127,10.0
18696,2162559162,2162895902,5.0
18697,2162559162,2190528509,10.0
18698,2162559162,2190869841,4.0
18699,2162559162,2191202659,25.0
18700,2162559162,2191551682,15.0
18701,2162559162,2192575136,0.35
18702,2162559162,2221567803,10.0
18703,2162559162,2221568095,25.0
18704,2162559162,2221908923,3.0
18705,2162559162,2222590985,2.0
18706,2162559162,2222927725,2.0
18707,2162559162,2224969193,3.0
18708,2162559162,2252594323,2.0
18709,2162559162,2252594687,4.0
18710,2162559162,2252607406,2.0
18711,2162559162,2252940345,3.0
18712,2162559162,2252944289,3.0
18713,2162559162,2253634943,2.0
18714,2162559162,2255672604,15.0
18715,2162559162,2283633065,2.0
18716,2162559162,2283982932,15.0
18717,2162559162,2286361665,2.0
18718,2162559162,2315700940,10.0
18719,2162559162,2317060137,3.0
18720,2162559162,5813000647,5.0
18721,2162559162,5813002148,4.0
18722,2162559162,5813004504,10.0
18723,2162559162,5813004558,4.0
18724,2162559162,5813004561,2.0
18725,2162559162,5813005036,15.0
18726,2162559162,5813034703,15.0
18727,2162559162,5813056770,4.0
18728,2162559162,5813056825,3.0
18729,2162559162,5901198773,5.0
18730,2162559162,5901220378,15.0
